Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,_report_date,_source_file,_ingested_at
Hubei,Mainland China,1/26/20 16:00,1058.0,52.0,42.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Guangdong,Mainland China,1/26/20 16:00,111.0,,2.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Zhejiang,Mainland China,1/26/20 16:00,104.0,,1.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Henan,Mainland China,1/26/20 16:00,83.0,1.0,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Chongqing,Mainland China,1/26/20 16:00,75.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Hunan,Mainland China,1/26/20 16:00,69.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Beijing,Mainland China,1/26/20 16:00,68.0,,2.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Anhui,Mainland China,1/26/20 16:00,60.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Shandong,Mainland China,1/26/20 16:00,46.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Sichuan,Mainland China,1/26/20 16:00,44.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Shanghai,Mainland China,1/26/20 16:00,40.0,1.0,1.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Guangxi,Mainland China,1/26/20 16:00,36.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Jiangxi,Mainland China,1/26/20 16:00,36.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Fujian,Mainland China,1/26/20 16:00,35.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Jiangsu,Mainland China,1/26/20 16:00,33.0,,1.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Hainan,Mainland China,1/26/20 16:00,22.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Shaanxi,Mainland China,1/26/20 16:00,22.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Liaoning,Mainland China,1/26/20 16:00,21.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Yunnan,Mainland China,1/26/20 16:00,16.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Heilongjiang,Mainland China,1/26/20 16:00,15.0,1.0,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Tianjin,Mainland China,1/26/20 16:00,14.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Hebei,Mainland China,1/26/20 16:00,13.0,1.0,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Shanxi,Mainland China,1/26/20 16:00,9.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Hong Kong,Hong Kong,1/26/20 16:00,8.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Inner Mongolia,Mainland China,1/26/20 16:00,7.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Gansu,Mainland China,1/26/20 16:00,7.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Guizhou,Mainland China,1/26/20 16:00,5.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Macau,Macau,1/26/20 16:00,5.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Ningxia,Mainland China,1/26/20 16:00,4.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Jilin,Mainland China,1/26/20 16:00,4.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Taiwan,Taiwan,1/26/20 16:00,4.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Xinjiang,Mainland China,1/26/20 16:00,4.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Qinghai,Mainland China,1/26/20 16:00,1.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Washington,US,1/26/20 16:00,1.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Illinois,US,1/26/20 16:00,1.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
California,US,1/26/20 16:00,2.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Arizona,US,1/26/20 16:00,1.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
,Japan,1/26/20 16:00,4.0,,1.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
,Thailand,1/26/20 16:00,8.0,0.0,6.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
,South Korea,1/26/20 16:00,3.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
,Singapore,1/26/20 16:00,4.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
,Vietnam,1/26/20 16:00,2.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
,France,1/26/20 16:00,3.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
,Australia,1/26/20 16:00,4.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
,Nepal,1/26/20 16:00,1.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Ontario,Canada,1/26/20 16:00,3.0,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Unknown,China,1/26/20 16:00,,,,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
,Kiribati,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
,Palau,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Cook Islands,New Zealand,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
,Summer Olympics 2020,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Johor,Malaysia,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Kedah,Malaysia,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Kelantan,Malaysia,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Melaka,Malaysia,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Negeri Sembilan,Malaysia,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Pahang,Malaysia,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Perak,Malaysia,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Perlis,Malaysia,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Pulau Pinang,Malaysia,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Sabah,Malaysia,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Sarawak,Malaysia,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Selangor,Malaysia,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Terengganu,Malaysia,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
W.P. Kuala Lumpur,Malaysia,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
W.P. Labuan,Malaysia,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
W.P. Putrajaya,Malaysia,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Unknown,Malaysia,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
,Tonga,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
,Winter Olympics 2022,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
,Antarctica,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Jersey,United Kingdom,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Guernsey,United Kingdom,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
,"Korea, North",1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Unknown,Ukraine,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
England,United Kingdom,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Northern Ireland,United Kingdom,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Scotland,United Kingdom,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Wales,United Kingdom,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Unknown,United Kingdom,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
,Nauru,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Niue,New Zealand,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
,Tuvalu,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
Pitcairn Islands,United Kingdom,1/26/20 16:00,0.0,0.0,0.0,2020-01-26,01-26-2020.csv,2026-05-18 17:40:19.293692
